194450,Want to Play,2.7538195477126775e-06
192917,Want to Play,1.101527819085071e-05
39501,Want to Play,2.7538195477126775e-06
18848,Want to Play,2.7538195477126775e-06
3005,Want to Play,1.3769097738563387e-05
21904,Want to Play,2.203055638170142e-05
39900,Want to Play,2.7538195477126775e-06
6440,Want to Play,4.130729321569016e-05
40577,Want to Play,2.7538195477126775e-06
18550,Want to Play,2.7538195477126775e-06
20152,Want to Play,2.7538195477126775e-06
39889,Want to Play,2.7538195477126775e-06
41831,Want to Play,2.7538195477126775e-06
3068,Want to Play,1.101527819085071e-05
6892,Want to Play,8.261458643138033e-06
42121,Want to Play,2.7538195477126775e-06
49911,Want to Play,2.7538195477126775e-06
19975,Want to Play,5.507639095425355e-06
6630,Want to Play,4.406111276340284e-05
38186,Want to Play,8.261458643138033e-06
41826,Want to Play,1.927673683398874e-05
42462,Want to Play,2.7538195477126775e-06
42205,Want to Play,2.7538195477126775e-06
42800,Want to Play,5.507639095425355e-06
42430,Want to Play,2.7538195477126775e-06
198126,Want to Play,2.7538195477126775e-06
24270,Want to Play,2.7538195477126775e-06
197928,Want to Play,5.507639095425355e-06
198602,Want to Play,2.7538195477126775e-06
42104,Want to Play,2.7538195477126775e-06
201319,Want to Play,1.101527819085071e-05
42490,Want to Play,2.7538195477126775e-06
42609,Want to Play,2.7538195477126775e-06
21702,Want to Play,1.3769097738563387e-05
38422,Want to Play,2.7538195477126775e-06
56666,Want to Play,2.7538195477126775e-06
3299,Want to Play,5.507639095425355e-06
202081,Want to Play,2.7538195477126775e-06
3306,Want to Play,2.7538195477126775e-06
3325,Want to Play,5.507639095425355e-06
43594,Want to Play,5.507639095425355e-06
44572,Want to Play,5.507639095425355e-06
58239,Want to Play,2.7538195477126775e-06
3382,Want to Play,2.7538195477126775e-06
3662,Want to Play,1.101527819085071e-05
43533,Want to Play,2.7538195477126775e-06
43868,Want to Play,2.7538195477126775e-06
44044,Want to Play,1.101527819085071e-05
44598,Want to Play,8.261458643138033e-06
198517,Want to Play,5.507639095425355e-06
45000,Want to Play,5.507639095425355e-05
200967,Want to Play,2.7538195477126775e-06
240083,Want to Play,8.261458643138033e-06
45208,Want to Play,8.261458643138033e-06
45738,Want to Play,2.7538195477126775e-06
200558,Want to Play,5.507639095425355e-06
62077,Want to Play,2.7538195477126775e-06
200817,Want to Play,2.7538195477126775e-06
238609,Want to Play,8.261458643138033e-06
3555,Want to Play,1.101527819085071e-05
46057,Want to Play,1.3769097738563387e-05
64022,Want to Play,2.7538195477126775e-06
240278,Want to Play,2.7538195477126775e-06
3491,Want to Play,1.927673683398874e-05
46241,Want to Play,5.507639095425355e-06
46692,Want to Play,5.507639095425355e-06
47700,Want to Play,2.7538195477126775e-06
48052,Want to Play,2.7538195477126775e-06
48423,Want to Play,2.7538195477126775e-06
240236,Want to Play,2.7538195477126775e-06
218872,Want to Play,2.7538195477126775e-06
239171,Want to Play,2.7538195477126775e-06
48990,Want to Play,5.507639095425355e-06
49594,Want to Play,2.7538195477126775e-06
59110,Want to Play,1.101527819085071e-05
210734,Want to Play,2.7538195477126775e-06
48589,Want to Play,2.7538195477126775e-06
50064,Want to Play,5.507639095425355e-06
70894,Want to Play,2.7538195477126775e-06
218861,Want to Play,5.507639095425355e-06
225824,Want to Play,2.7538195477126775e-06
50027,Want to Play,2.7538195477126775e-06
206423,Want to Play,2.7538195477126775e-06
49568,Want to Play,2.7538195477126775e-06
204335,Want to Play,2.7538195477126775e-06
206327,Want to Play,2.7538195477126775e-06
53790,Want to Play,1.101527819085071e-05
240423,Want to Play,2.7538195477126775e-06
57142,Want to Play,2.7538195477126775e-06
57317,Want to Play,2.7538195477126775e-06
60035,Want to Play,2.7538195477126775e-06
63752,Want to Play,2.7538195477126775e-06
64233,Want to Play,5.507639095425355e-06
240239,Want to Play,5.507639095425355e-06
58780,Want to Play,2.7538195477126775e-06
221823,Want to Play,5.232257140654087e-05
62623,Want to Play,2.7538195477126775e-06
63834,Want to Play,2.7538195477126775e-06
63986,Want to Play,2.7538195477126775e-06
65635,Want to Play,2.7538195477126775e-06
3875,Want to Play,1.6522917286276066e-05
64306,Want to Play,2.7538195477126775e-06
220832,Want to Play,5.507639095425355e-06
225735,Want to Play,5.507639095425355e-06
241803,Want to Play,2.7538195477126775e-06
64476,Want to Play,5.507639095425355e-06
3897,Want to Play,2.7538195477126775e-06
67342,Want to Play,2.7538195477126775e-06
69255,Want to Play,8.261458643138033e-06
70699,Want to Play,1.927673683398874e-05
90934,Want to Play,5.507639095425355e-06
243665,Want to Play,2.7538195477126775e-06
70694,Want to Play,2.7538195477126775e-06
76868,Want to Play,1.6522917286276066e-05
221670,Want to Play,1.101527819085071e-05
7110,Played,2.070989373753523e-06
36663,Played,1.0354946868767615e-06
4061,Played,5.177473434383808e-06
4082,Played,1.0354946868767615e-06
50030,Played,1.0354946868767615e-06
39753,Played,2.070989373753523e-06
4096,Played,3.106484060630285e-06
165558,Played,2.070989373753523e-06
24496,Played,6.21296812126057e-06
172651,Played,1.0354946868767615e-06
281456,Played,1.0354946868767615e-06
47396,Played,1.0354946868767615e-06
282366,Played,2.070989373753523e-06
282418,Played,1.0354946868767615e-06
51942,Played,1.6567914990028185e-05
174923,Played,2.070989373753523e-06
251543,Played,1.0354946868767615e-06
251557,Played,2.070989373753523e-06
166328,Played,1.0354946868767615e-06
202105,Played,1.0354946868767615e-06
115284,Played,0.00041419787475070464
205731,Played,3.106484060630285e-06
288340,Played,1.0354946868767615e-06
58344,Played,1.0354946868767615e-06
63358,Played,1.0354946868767615e-06
26409,Played,2.070989373753523e-06
40646,Played,2.070989373753523e-06
3988,Played,3.417132466693313e-05
7369,Played,3.106484060630285e-06
51680,Played,1.0354946868767615e-06
26603,Played,1.0354946868767615e-06
40890,Played,2.070989373753523e-06
41579,Played,1.0354946868767615e-06
245512,Played,1.0354946868767615e-06
242240,Want to Play,8.261458643138033e-06
76852,Want to Play,1.3769097738563387e-05
222486,Want to Play,3.579965412026481e-05
222098,Want to Play,1.101527819085071e-05
228529,Want to Play,1.927673683398874e-05
75997,Want to Play,5.507639095425355e-06
79799,Want to Play,2.7538195477126775e-06
103355,Want to Play,1.6522917286276066e-05
229190,Want to Play,2.7538195477126775e-06
228573,Want to Play,2.7538195477126775e-06
229739,Want to Play,5.507639095425355e-06
234209,Want to Play,2.7538195477126775e-06
243630,Want to Play,2.7538195477126775e-06
102781,Want to Play,2.7538195477126775e-06
113475,Want to Play,1.927673683398874e-05
240191,Want to Play,2.7538195477126775e-06
252765,Want to Play,2.7538195477126775e-06
240332,Want to Play,2.7538195477126775e-06
251559,Want to Play,1.101527819085071e-05
249129,Want to Play,5.507639095425355e-06
239487,Want to Play,5.507639095425355e-06
270061,Want to Play,2.7538195477126775e-06
114008,Want to Play,2.7538195477126775e-06
264837,Want to Play,2.7538195477126775e-06
242151,Want to Play,1.3769097738563387e-05
240397,Want to Play,2.7538195477126775e-06
242927,Want to Play,2.7538195477126775e-06
273297,Want to Play,2.7538195477126775e-06
5036,Want to Play,5.507639095425355e-06
237895,Want to Play,5.507639095425355e-06
240390,Want to Play,5.507639095425355e-06
241167,Want to Play,2.7538195477126775e-06
277557,Want to Play,2.7538195477126775e-06
277846,Want to Play,8.261458643138033e-06
249546,Want to Play,2.7538195477126775e-06
243882,Want to Play,2.7538195477126775e-06
5827,Want to Play,2.47843759294141e-05
264079,Want to Play,8.261458643138033e-06
5223,Want to Play,5.507639095425355e-06
5160,Want to Play,5.507639095425355e-06
5003,Want to Play,2.7538195477126775e-06
279637,Want to Play,0.00011841424055164513
5053,Want to Play,5.507639095425355e-06
5075,Want to Play,7.435312778824229e-05
5640,Want to Play,1.3769097738563387e-05
198928,Want to Play,5.507639095425355e-06
5187,Want to Play,5.507639095425355e-06
5199,Want to Play,4.681493231111552e-05
6285,Want to Play,9.362986462223104e-05
239007,Want to Play,5.507639095425355e-06
118925,Want to Play,2.7538195477126775e-06
6000,Want to Play,2.203055638170142e-05
6579,Want to Play,2.203055638170142e-05
14640,Want to Play,2.7538195477126775e-06
6350,Want to Play,2.7538195477126775e-06
218903,Want to Play,2.7538195477126775e-06
21700,Want to Play,5.507639095425355e-06
6183,Want to Play,2.7538195477126775e-06
6570,Want to Play,2.47843759294141e-05
6517,Want to Play,1.6522917286276066e-05
6223,Want to Play,2.47843759294141e-05
6555,Want to Play,5.507639095425355e-06
6983,Want to Play,8.261458643138033e-06
6331,Want to Play,2.7538195477126775e-06
6349,Want to Play,8.261458643138033e-06
218578,Want to Play,2.7538195477126775e-06
8284,Want to Play,9.087604507451835e-05
6516,Want to Play,9.91375037176564e-05
6890,Want to Play,3.0292015024839453e-05
134257,Want to Play,5.507639095425355e-06
6503,Want to Play,1.6522917286276066e-05
6935,Want to Play,8.261458643138033e-06
240322,Want to Play,2.7538195477126775e-06
6684,Want to Play,1.101527819085071e-05
8167,Want to Play,6.609166914510426e-05
284471,Want to Play,2.7538195477126775e-06
218351,Want to Play,2.7538195477126775e-06
193363,Want to Play,5.507639095425355e-06
7339,Want to Play,6.333784959739158e-05
12338,Want to Play,2.7538195477126775e-06
306600,Want to Play,2.7538195477126775e-06
228883,Want to Play,2.7538195477126775e-06
193317,Want to Play,5.507639095425355e-06
222161,Want to Play,2.7538195477126775e-06
4917,Want to Play,2.7538195477126775e-06
44751,Want to Play,2.7538195477126775e-06
212767,Want to Play,2.7538195477126775e-06
43959,Want to Play,2.7538195477126775e-06
7214,Want to Play,2.7538195477126775e-06
305038,Want to Play,2.7538195477126775e-06
39087,Want to Play,2.7538195477126775e-06
8154,Want to Play,1.3769097738563387e-05
165286,Want to Play,2.7538195477126775e-06
70638,Want to Play,2.7538195477126775e-06
7855,Want to Play,5.507639095425355e-06
232700,Want to Play,1.101527819085071e-05
7776,Want to Play,3.0292015024839453e-05
269823,Want to Play,2.7538195477126775e-06
7773,Want to Play,5.507639095425355e-06
8168,Want to Play,1.101527819085071e-05
202875,Want to Play,2.7538195477126775e-06
11159,Want to Play,5.507639095425355e-06
78326,Want to Play,8.261458643138033e-06
15864,Want to Play,5.507639095425355e-06
259925,Want to Play,2.7538195477126775e-06
198531,Want to Play,2.7538195477126775e-06
308726,Want to Play,2.7538195477126775e-06
8164,Want to Play,5.507639095425355e-06
9485,Want to Play,5.507639095425355e-06
223848,Want to Play,2.7538195477126775e-06
231822,Want to Play,2.7538195477126775e-06
21538,Want to Play,4.406111276340284e-05
9626,Want to Play,5.507639095425355e-06
11494,Want to Play,2.7538195477126775e-06
11519,Want to Play,2.7538195477126775e-06
11531,Want to Play,5.507639095425355e-06
10348,Want to Play,5.507639095425355e-06
11412,Want to Play,2.7538195477126775e-06
20461,Want to Play,5.507639095425355e-06
11849,Want to Play,2.7538195477126775e-06
12078,Want to Play,5.507639095425355e-06
12495,Want to Play,8.261458643138033e-06
12221,Want to Play,2.7538195477126775e-06
12309,Want to Play,2.7538195477126775e-06
11809,Want to Play,3.855347366797748e-05
11897,Want to Play,2.7538195477126775e-06
12884,Want to Play,2.7538195477126775e-06
12665,Want to Play,2.7538195477126775e-06
13094,Want to Play,2.7538195477126774e-05
18916,Want to Play,1.101527819085071e-05
14606,Want to Play,4.406111276340284e-05
14986,Want to Play,9.638368416994371e-05
15096,Want to Play,2.7538195477126775e-06
15435,Want to Play,5.507639095425355e-06
16747,Want to Play,3.579965412026481e-05
17248,Want to Play,8.261458643138033e-06
18017,Want to Play,0.00013493715783792119
18630,Want to Play,2.7538195477126775e-06
18313,Want to Play,1.101527819085071e-05
18816,Want to Play,2.7538195477126775e-06
20624,Want to Play,2.7538195477126775e-06
21122,Want to Play,8.261458643138033e-06
2217,Want to Play,2.7538195477126775e-06
1677,Want to Play,9.638368416994371e-05
20846,Want to Play,1.101527819085071e-05
177,Want to Play,2.7538195477126775e-06
19414,Want to Play,3.855347366797748e-05
20138,Want to Play,2.7538195477126775e-06
20280,Want to Play,3.304583457255213e-05
20532,Want to Play,2.7538195477126775e-06
1297,Want to Play,1.3769097738563387e-05
20521,Want to Play,1.101527819085071e-05
21334,Want to Play,3.0292015024839453e-05
20465,Want to Play,5.507639095425355e-06
21243,Want to Play,2.7538195477126775e-06
21546,Want to Play,2.7538195477126775e-06
21576,Want to Play,1.6522917286276066e-05
19768,Want to Play,3.579965412026481e-05
21609,Want to Play,8.261458643138033e-06
1960,Want to Play,8.536840597909301e-05
20881,Want to Play,2.7538195477126775e-06
21278,Want to Play,1.101527819085071e-05
26373,Want to Play,8.261458643138033e-06
26411,Want to Play,5.507639095425355e-06
2158,Want to Play,1.3769097738563387e-05
21552,Want to Play,2.7538195477126775e-06
21613,Want to Play,2.7538195477126775e-06
20134,Want to Play,5.507639095425355e-06
21789,Want to Play,2.7538195477126775e-06
2366,Want to Play,0.0001459524360287719
150079,Want to Play,2.7538195477126775e-06
258866,Want to Play,2.7538195477126775e-06
1111,Want to Play,0.00014319861648105924
1693,Want to Play,5.783021050196623e-05
10617,Want to Play,1.6522917286276066e-05
4118,Want to Play,4.406111276340284e-05
18125,Want to Play,2.47843759294141e-05
3511,Want to Play,5.507639095425355e-06
11216,Want to Play,5.507639095425355e-06
36677,Want to Play,5.507639095425355e-06
7442,Want to Play,1.3769097738563387e-05
41859,Want to Play,2.7538195477126775e-06
8169,Want to Play,2.7538195477126775e-06
25821,Want to Play,2.7538195477126775e-06
1284,Want to Play,0.00012116806009935781
39437,Want to Play,5.507639095425355e-06
1718,Want to Play,5.507639095425355e-05
6964,Want to Play,1.101527819085071e-05
1303,Want to Play,5.507639095425355e-06
18229,Want to Play,7.986076688366765e-05
1594,Want to Play,4.130729321569016e-05
172543,Want to Play,8.261458643138033e-06
42854,Want to Play,1.101527819085071e-05
1514,Want to Play,8.812222552680568e-05
175973,Want to Play,5.507639095425355e-06
175799,Want to Play,8.261458643138033e-06
1697,Want to Play,5.783021050196623e-05
176091,Want to Play,2.7538195477126775e-06
1724,Want to Play,1.101527819085071e-05
8108,Want to Play,8.261458643138033e-06
455,Want to Play,1.101527819085071e-05
7804,Want to Play,8.261458643138033e-06
11855,Want to Play,8.261458643138033e-06
8607,Want to Play,1.3769097738563387e-05
8749,Want to Play,8.261458643138033e-06
42801,Want to Play,2.7538195477126775e-06
42939,Want to Play,1.101527819085071e-05
42882,Want to Play,3.0292015024839453e-05
44975,Want to Play,2.7538195477126775e-06
28836,Want to Play,8.261458643138033e-06
39527,Want to Play,1.6522917286276066e-05
20142,Want to Play,5.507639095425355e-06
43248,Want to Play,5.507639095425355e-06
198734,Want to Play,2.7538195477126775e-06
38468,Want to Play,2.7538195477126775e-06
45802,Want to Play,2.7538195477126775e-06
47765,Want to Play,1.6522917286276066e-05
49403,Want to Play,2.7538195477126775e-06
3726,Want to Play,6.609166914510426e-05
240452,Want to Play,2.7538195477126775e-06
66310,Want to Play,2.7538195477126775e-06
67897,Want to Play,1.6522917286276066e-05
221503,Want to Play,2.7538195477126775e-06
38413,Played,2.070989373753523e-06
25969,Played,2.070989373753523e-06
3896,Played,4.452627153570075e-05
72874,Want to Play,2.7538195477126775e-06
242999,Want to Play,2.7538195477126775e-06
243189,Want to Play,5.507639095425355e-06
229427,Want to Play,2.7538195477126775e-06
121729,Want to Play,2.7538195477126775e-06
228570,Want to Play,2.7538195477126775e-06
248623,Want to Play,5.507639095425355e-06
259871,Want to Play,1.3769097738563387e-05
272173,Want to Play,8.261458643138033e-06
272091,Want to Play,2.7538195477126775e-06
303811,Want to Play,0.0002808895938666931
93636,Want to Play,2.7538195477126775e-06
6063,Want to Play,5.507639095425355e-05
6160,Want to Play,2.47843759294141e-05
6524,Want to Play,1.101527819085071e-05
6401,Want to Play,1.3769097738563387e-05
94906,Want to Play,2.7538195477126775e-06
49223,Want to Play,2.7538195477126775e-06
7377,Want to Play,1.101527819085071e-05
178053,Want to Play,2.7538195477126775e-06
8031,Want to Play,2.7538195477126775e-06
265623,Want to Play,2.7538195477126775e-06
45427,Want to Play,2.7538195477126775e-06
12323,Want to Play,5.507639095425355e-06
11980,Want to Play,5.507639095425355e-06
13838,Want to Play,2.7538195477126775e-06
13902,Want to Play,1.101527819085071e-05
12268,Want to Play,2.7538195477126775e-06
1469,Want to Play,1.6522917286276066e-05
1739,Want to Play,1.101527819085071e-05
988,Want to Play,6.0584030049678906e-05
20502,Want to Play,1.101527819085071e-05
1173,Want to Play,7.986076688366765e-05
67745,Want to Play,2.7538195477126775e-06
1219,Want to Play,0.00028364341341440577
177954,Want to Play,2.7538195477126775e-06
231548,Want to Play,5.507639095425355e-06
40513,Want to Play,8.261458643138033e-06
7124,Want to Play,3.0292015024839453e-05
8315,Want to Play,2.7538195477126775e-06
1448,Want to Play,7.159930824052962e-05
178318,Want to Play,5.507639095425355e-06
8432,Want to Play,3.855347366797748e-05
8236,Want to Play,2.7538195477126775e-06
182225,Want to Play,1.6522917286276066e-05
21715,Want to Play,3.855347366797748e-05
2786,Want to Play,2.7538195477126775e-06
187474,Want to Play,2.7538195477126775e-06
19834,Want to Play,1.6522917286276066e-05
42889,Want to Play,1.6522917286276066e-05
42541,Want to Play,2.7538195477126775e-06
22831,Want to Play,5.507639095425355e-06
202757,Want to Play,1.101527819085071e-05
201982,Want to Play,2.7538195477126775e-06
218880,Want to Play,5.507639095425355e-06
58726,Want to Play,2.7538195477126775e-06
78271,Want to Play,5.507639095425355e-06
165236,Played,2.070989373753523e-06
281707,Played,1.0354946868767615e-06
4983,Want to Play,5.507639095425355e-06
5346,Want to Play,3.304583457255213e-05
5047,Want to Play,2.7538195477126775e-06
6597,Want to Play,2.7538195477126775e-06
6550,Want to Play,1.6522917286276066e-05
1771,Want to Play,2.7538195477126775e-06
9064,Want to Play,8.261458643138033e-06
130581,Want to Play,2.7538195477126775e-06
296631,Want to Play,2.7538195477126775e-06
15432,Want to Play,1.927673683398874e-05
14985,Want to Play,2.7538195477126775e-06
20724,Want to Play,2.7538195477126775e-06
6585,Want to Play,2.47843759294141e-05
181186,Want to Play,5.507639095425355e-06
191478,Want to Play,1.101527819085071e-05
28235,Want to Play,8.261458643138033e-06
240424,Want to Play,2.7538195477126775e-06
130946,Played,1.0354946868767615e-06
72897,Want to Play,2.7538195477126775e-06
246065,Want to Play,8.261458643138033e-06
16132,Want to Play,5.507639095425355e-06
2331,Want to Play,2.203055638170142e-05
2841,Want to Play,8.261458643138033e-06
44309,Want to Play,1.101527819085071e-05
206128,Want to Play,1.3769097738563387e-05
222689,Want to Play,2.7538195477126775e-06
225534,Want to Play,2.47843759294141e-05
119248,Want to Play,5.507639095425355e-06
6549,Want to Play,2.7538195477126775e-06
6526,Want to Play,1.6522917286276066e-05
10455,Want to Play,5.507639095425355e-06
408,Want to Play,2.203055638170142e-05
