48530,20162
126106,83507
109175,83507
199517,330186
175745,301768
175746,301768
175749,301768
65082,21882
14414,68527
48644,5478
36590,49372
72691,201130
163294,201130
163295,201130
35468,21146
76011,44918
49219,152752
165231,284691
165235,284691
30698,82537
92369,82537
16365,49341
45527,118692
100788,158584
83992,158584
180929,308651
175247,301733
40867,44015
44235,67108
12277,28347
78403,4454
144660,255226
118502,215290
165842,256745
165843,256745
165846,256745
189024,21740
154128,168794
137063,168794
13124,28408
42245,18373
61877,1165
181117,306891
37229,151600
119995,234309
86058,118939
66222,5110
94761,48535
114313,231060
20333,77112
147200,257715
63732,180966
33340,20975
101438,20975
143890,251588
191277,251588
178308,251588
64874,28445
130476,240225
81833,21818
139426,249488
174027,292144
137387,248868
139582,248868
93466,218465
126513,218465
32245,142700
175318,301739
175323,301739
160359,277727
161820,251568
136475,161782
194762,212667
121807,171205
175332,301740
175335,301740
29254,550
29255,550
71528,23123
158690,226904
159383,226904
42236,1658
157025,271928
156131,271928
187614,319332
176393,295728
176391,295728
175763,301771
175760,301771
164679,147672
155238,108121
48079,5836
167861,5836
158221,274837
158223,274837
105130,227573
156381,272332
146591,250963
76067,77987
104382,227314
104381,227314
108751,9651
108752,9651
111294,9651
89362,106089
64437,196177
34434,45846
67544,45846
33534,4700
196847,329437
197381,329438
93387,78932
88906,43025
50000,130345
26934,120329
113589,230980
158082,264133
158083,264133
151343,264133
73580,50965
93392,218503
18398,20532
72730,20532
17412,44895
110418,210477
13864,27261
51087,27261
14577,48240
64788,48240
89178,13896
175751,301770
175752,301770
175756,301770
2582,4940
72914,80568
59834,67149
154060,264902
61493,54673
14488,54673
61542,36755
195934,223142
83163,11999
177984,305775
61820,77990
183125,312974
183126,312974
165828,249724
165829,249724
2173,4138
163568,282887
167366,40238
165425,284734
72637,5760
65232,42878
100133,222461
64644,85584
49335,143349
110315,187216
15792,75244
45763,166528
182525,312013
182522,312013
77647,125013
197420,324140
180777,306529
63395,194389
63418,194389
119745,194389
140554,251015
166713,286672
166712,286672
54657,147123
59746,70554
172836,298554
80942,11541
138476,248858
88141,213910
43510,153823
18435,43662
95890,109464
23229,109464
126928,1796
126929,1796
174335,259672
69825,2559
112657,2776
112658,2776
191187,2776
55692,2652
607,2652
53869,147777
87114,5159
87832,18233
74660,7479
5754,8432
102607,225884
73674,19742
74251,44019
84511,44019
70735,45858
18235,49195
7116,3065
7117,3065
113916,214728
89409,214728
92019,214728
135155,239020
117356,2556
97199,124022
89773,44897
187803,65609
64757,105887
135685,178177
113851,153834
202195,331917
138723,5321
65469,1193
129232,241400
98510,42473
30461,1119
114173,231084
