322437,330187
322437,327595
322437,327591
11121,38232
11121,113109
46183,116575
19936,20169
19936,4791
319577,319584
145699,312406
311019,49414
95384,117939
55836,78828
6128,1086
60559,38210
60559,76852
69514,10211
69514,10210
12146,17020
141934,187249
43275,80382
48555,72605
48555,37599
64901,311034
64901,267517
64901,247452
79881,79882
311700,308410
311700,307530
311700,181853
209819,41349
209819,25905
230282,230278
230282,310524
103268,25905
204246,78489
94366,55192
323696,328548
266338,107196
42084,116575
287512,287564
248700,117939
328792,334994
328792,316199
241179,41349
241179,25905
241179,332490
241179,330615
21506,116575
248745,116575
248465,116575
128363,40145
308617,25905
218235,218240
218235,95499
42491,93920
64382,37360
64382,41058
60171,284104
13025,115653
330412,107196
247392,311034
247392,267517
247392,247452
39491,330938
179906,38348
179906,89550
38571,6386
38571,44000
187456,103402
15591,68458
15591,25905
44687,331925
44687,321227
123416,8167
48995,107227
161607,76852
206867,49414
206867,320421
206867,233293
269144,89550
282473,282510
282473,228612
136762,328401
4094,5867
96091,273325
96091,91495
51035,109606
37779,37977
319301,332358
319301,330612
184835,312225
314604,301537
314604,291171
314604,279251
246442,246479
246442,246475
246442,246449
248455,81551
230080,230070
230080,230083
124878,103275
55139,76574
55139,55145
43344,43386
86250,220849
86250,220848
86250,220847
86250,220846
44399,41398
43619,60949
302761,328532
60508,116575
26466,25905
307520,311972
307520,311954
228612,282473
228612,228631
228612,228622
228612,228604
147724,248655
147724,220872
199024,199011
199024,199002
6686,5229
6686,13827
6686,119429
45075,6190
45075,4260
178165,109606
123670,228627
123670,228621
123670,228620
123670,228619
289765,18115
289765,324123
99559,78489
331132,331127
331132,331011
305722,307514
61416,109606
125122,19917
259542,25905
259542,41349
179219,25905
179219,41349
59723,10212
276523,10212
125016,116795
218923,311988
317555,334986
317555,332355
85295,220845
85295,197946
85295,86387
257260,76852
257260,2254
43007,59427
43007,49414
248820,94741
40346,93920
281045,10212
17254,25905
25853,31179
24951,22790
230017,257054
36901,12539
42542,37438
21436,80305
21436,7154
21436,10212
64476,68397
13698,68458
13698,25905
49851,93920
100602,117939
68013,89550
143643,93920
59077,64382
59077,37360
59077,41058
46563,233286
286809,78489
86503,117939
218368,109606
63293,63793
14091,68458
14091,25905
209975,113109
209975,115283
179918,151857
179918,150171
179918,134461
38167,42509
60492,78516
39907,331468
66240,89550
13908,112082
45521,59427
45521,49414
40199,10212
136159,113109
136159,115283
1577,1186
60248,110576
12295,198124
328439,328515
10447,66146
328437,68458
328437,25905
47278,84321
24672,23991
24672,23995
203289,191690
288363,68458
288363,25905
242938,116575
40267,93920
80287,67778
41679,93920
257330,25905
79369,27626
137563,217836
137563,258692
60932,60930
330988,60814
330988,60812
48331,93920
328560,41349
328560,25905
328560,332490
47259,68458
47259,25905
45688,93920
328493,41349
328493,25905
36564,117939
7162,115283
168944,59427
168944,49414
241546,25905
241546,41349
39874,89550
56142,89550
49248,55192
63291,203154
188203,25905
27645,7195
27645,5285
76007,31468
77976,20867
331127,46801
222944,332181
222944,308508
287115,68458
287115,25905
308706,55192
324379,41349
324379,25905
248564,93920
39817,65118
39817,78967
275888,317271
275888,316242
275888,312067
275888,310440
84611,332362
72648,302633
56991,70671
147783,328551
147783,328541
230412,328439
230412,327594
25165,70547
198910,217660
198910,217656
198910,217654
83777,93920
223016,48280
223016,223020
243015,22790
75440,2254
75440,76852
303820,78489
277559,117939
47565,116575
44332,78637
44332,40823
166708,18115
245590,245589
18746,49414
248494,109606
235103,109606
14254,10212
4538,235341
198745,217665
198745,217642
200414,89550
210808,242691
210808,61684
213745,213748
213745,213743
213745,213737
48312,48564
228604,228627
228604,228621
228604,228620
228604,228619
271272,332353
271272,323112
271272,312092
41740,109606
290878,42752
48206,48494
64032,80382
10112,107227
221996,202168
221996,145740
46101,4642
39698,331925
39698,321227
331011,331127
331011,316354
47894,84694
47894,47962
331018,330988
331018,60814
331018,60812
200328,200324
227745,6080
256055,78489
10562,5938
67869,79778
68726,117939
78484,49200
138095,282473
138095,228631
138095,228622
41792,116575
92832,89550
45421,97433
77551,62309
5270,5267
287381,246283
43524,109606
39376,109606
198563,200324
230383,328439
230383,327594
3969,89550
40442,330938
116965,41349
116965,25905
116965,323307
49589,112082
216355,78489
46532,109606
38337,38264
49595,206041
11534,109606
11534,119947
63595,63591
84428,25905
84428,68458
48035,79817
48035,43377
48035,67307
267532,312034
283457,306148
43763,45216
49543,59427
49543,49414
215066,116575
233862,89550
207456,76852
207456,2254
306949,6080
77980,113109
77980,115283
311337,334287
171293,311349
175954,175952
175954,175951
49242,109606
27246,49414
4393,49414
92679,328515
92679,327581
92679,327574
51117,51130
85393,85397
152230,228466
152230,203006
270623,249646
270623,228395
270623,198091
270623,141988
280630,331242
221457,26845
221457,218955
66668,319582
66668,319564
66668,319533
63031,61445
37861,42646
115410,289062
10620,49019
44861,4260
317559,319778
317559,314876
309289,89550
85395,85406
85395,85403
85395,85396
51073,109606
231515,80382
198184,117939
125272,68458
125272,25905
172658,78489
121888,26845
42051,93920
86377,19917
256069,25905
240536,107227
62714,339688
62714,339551
62714,338214
62714,336928
18048,18047
75453,89550
328474,334986
328474,332355
6771,77349
138328,113109
138328,115283
266245,328487
218083,282361
218083,63793
248308,80382
42633,50979
24333,109606
68129,20594
68129,65592
22450,118720
57991,5867
105399,94703
105399,134460
105399,48338
48639,280844
37879,42646
198882,200402
85164,107186
85164,326770
85164,176992
61836,28472
61836,180736
128469,172401
66977,79228
66977,66519
158082,142072
158082,141622
328070,172687
198841,198847
198841,200146
198841,198806
198841,217663
198841,217658
77050,115283
37530,89550
14195,14193
14195,14192
176116,109606
129948,120278
129948,25905
28235,115653
284471,117939
66937,332528
66937,320995
22937,153507
147685,113109
3964,68125
3964,48423
294606,112082
76766,39424
76766,4571
245541,68458
245541,25905
40112,109606
242016,107196
28958,115283
44488,2254
44488,76852
228567,228618
70892,216285
70892,216245
254851,328519
228621,228606
209977,113109
209977,115283
325012,117939
23103,70578
125850,117939
249124,116575
176119,109606
44276,76852
44276,39318
43499,43211
218959,218642
74333,10212
66246,109278
132072,61640
132072,60959
72072,46668
72072,43818
72072,89550
3671,8136
72112,259830
72112,248329
324980,41349
324980,25905
21724,89550
251395,41349
251395,25905
251395,332490
42402,93920
187465,285883
324218,336408
324218,335550
324218,332363
324218,332354
305748,288260
313152,283259
258256,25905
40603,117939
254467,78489
59670,331925
59670,321227
24937,89550
20327,117939
230397,328515
215857,59427
215857,49414
85382,18681
152022,334245
310990,116575
240967,109606
65041,49414
131902,136860
38179,42435
15179,15185
131268,247017
224170,25905
84996,89550
308502,336770
308502,330405
45157,10841
203182,109606
272054,311343
272054,270429
272054,270395
64272,49067
62174,115653
312265,109606
64047,22790
150031,242091
150031,160305
150031,247340
74348,25905
265849,80382
2786,6386
2786,4108
2786,26845
263244,107227
46542,109606
25089,47978
237553,315827
237553,213249
202112,68458
202112,25905
232530,49414
220778,221271
220778,218091
13106,1244
41275,109606
41275,286488
145356,142018
145356,311021
91207,103315
220262,220111
220262,230193
307918,80382
307918,332538
307918,327434
42255,25905
42255,58319
42255,42230
279982,332360
64161,59424
64161,203373
272334,25966
136468,198124
136468,12295
91476,49190
91476,312406
219275,89550
198208,109606
306926,41349
306926,25905
100054,25905
100054,41349
270432,19917
270432,311356
268102,202255
228606,282473
228606,228631
228606,228622
228606,228604
20168,68397
20168,5309
228419,325095
128845,289157
43533,72605
40170,10212
40170,106251
63978,5867
13338,314371
228561,228563
228561,126011
22909,80382
8297,48297
117969,281217
117969,268479
286421,18115
216059,93920
317272,41349
317272,25905
42593,43646
42593,43619
250390,334103
147723,18115
214462,113109
214462,115283
76453,73000
76453,66855
133869,133870
72983,36732
72983,25112
214464,113109
214464,115283
44454,5404
229954,230076
229954,230061
229954,230058
229954,230053
229954,230051
261165,80382
63983,286361
63983,175825
39983,41349
39983,25905
310454,41349
310454,25905
37786,14280
38463,49414
291555,89550
281537,59427
281537,49414
311369,315660
300833,89550
277251,10212
293951,293952
218249,78489
25166,6386
25166,61159
228790,49414
315834,302256
293982,297740
181296,117939
293981,297771
293981,297741
23880,115653
231259,115332
231259,333519
139247,55192
292037,117939
48789,112082
225470,2254
225470,76852
221411,115653
221411,37382
221411,26845
204225,78489
15171,15441
15171,15439
15171,15195
15171,15184
43484,103315
47455,307974
287890,109606
248543,89550
48069,12539
61317,38298
61317,38296
61317,38229
283164,117939
317651,308601
257529,311983
276951,224986
300908,41349
300908,25905
300908,335355
243828,313475
100300,109606
297708,239074
41678,332528
41678,320995
6529,15327
6529,66485
18617,89550
283210,107196
7050,4811
7050,7164
185677,185678
11299,26845
136875,115283
21959,332344
21959,328558
194396,78489
229959,230076
229959,230061
229959,230058
229959,230053
229959,230051
43692,80382
12640,69344
12640,70889
122731,80382
218876,117939
45301,236658
4952,107227
66877,218020
41075,11552
51075,67320
92694,116575
250391,312076
59283,62945
83048,253125
83048,194712
83048,148268
83048,80471
77304,49414
25325,115653
60275,10209
60275,83353
60275,79624
58387,80159
58387,70702
58387,46794
58387,40955
256265,18115
177619,80382
65200,76852
65200,2254
1235,2254
1235,76852
84880,55052
77284,330253
45049,1189
324989,41349
324989,25905
73049,329749
73049,42014
63593,63591
305983,25905
225431,292783
198631,198634
68407,72779
72370,109606
248680,292139
248680,47622
248680,6712
197988,41349
48863,80382
138231,112082
305592,328726
305592,317233
305592,308646
6695,5867
302262,172862
45051,109606
237416,115653
48714,334287
175956,176044
46562,50741
46562,64927
46562,28472
46562,74406
46562,70636
220866,315972
220866,143190
220866,128863
7909,113109
64904,24326
130763,330938
186239,109606
49904,46067
47608,62913
101564,328515
147766,115753
147766,76852
147766,2254
6158,36732
49231,6604
49231,6484
43565,112091
6233,26845
60627,83419
13014,115283
13014,55084
230137,230141
230137,230065
230137,230117
230137,230019
230137,230068
42234,42231
297580,300369
297580,297549
297580,293881
143748,89550
1249,1242
141794,26007
141794,335827
141794,141893
7912,6874
28138,5867
38416,12539
259322,49414
259322,65676
80416,28472
12322,12344
47772,67883
47772,49852
78894,41349
78894,25905
78894,335355
24650,22790
52154,142026
267651,339677
6136,41349
6136,25905
56519,67307
5010,5009
249136,80382
2583,6386
2583,2543
2583,1246
2583,2579
2583,7213
203057,330942
229520,80382
38218,49621
38218,2579
18144,4643
274077,49414
7795,28521
7795,7794
327537,330938
15237,4260
56418,75242
227058,94741
220952,18681
134109,107196
37704,331925
37704,321227
292912,41349
292912,25905
292912,332490
292912,330615
315722,68458
315722,25905
70560,49962
214918,214913
250536,319952
1076,1090
45155,307974
275771,228272
3620,36739
6407,3626
6407,3625
81899,89550
241762,281347
2691,2685
2691,2670
43735,116575
242145,283013
242145,215379
242145,312874
67839,25905
48612,115653
304813,324133
49697,49696
49697,138065
254060,68458
254060,25905
78771,72240
103508,49414
308601,109606
304787,313135
103507,22790
56220,319526
259269,55192
13242,319529
13242,312266
13242,256659
13242,255435
41090,331925
117941,312272
202901,330582
55901,41058
50712,55192
1663,1658
25830,71332
247106,109606
307087,78489
38422,42750
229098,49414
310451,336769
310451,330187
310451,327595
310451,327591
8803,552
8803,6386
48309,109606
48309,286488
267209,306148
38299,37839
60885,311667
60885,286049
14040,313475
37714,78637
37714,44332
65412,109606
2658,109606
119511,25905
222974,202255
46416,67300
46416,5420
40886,19917
72131,4612
72928,65118
72928,77688
3627,59012
12782,338011
289027,70691
64420,49414
64420,320421
64420,233293
44062,239556
175660,109606
48293,80382
7243,7213
22223,336789
56362,178171
56362,221946
84242,25905
307111,93920
230126,332532
230126,313240
175817,267148
175817,187465
292041,306451
115472,107227
65548,5867
222518,279998
232990,75242
46005,109606
141443,279254
61952,6386
138738,93920
187360,25905
187360,120278
255435,273530
255435,230713
1798,1528
28529,12722
172839,49414
12839,26024
84605,309035
84605,306150
84605,259386
56225,109606
56225,37989
311972,311982
311972,311978
311972,311957
311972,311036
311982,311978
311982,311957
311982,311036
311983,311988
311345,311349
40770,109606
3052,2760
47835,109606
21891,43809
49839,112082
204476,47278
243006,109606
226314,123475
37554,115653
38429,111654
137453,113109
282154,25905
19906,18042
51170,335081
150170,93531
67429,38339
67429,66964
1790,1289
118553,80382
46229,18681
222393,130715
43011,89550
43011,303216
43011,280849
60413,80382
20650,1193
281171,117939
281171,25905
281171,319942
51012,46922
56772,242067
56772,200452
56772,217761
2927,20489
13013,22790
215207,260842
48573,89550
48573,6970
15440,137084
15440,15192
15440,15179
5471,18681
15441,15185
279323,317442
175907,93920
219110,68458
219110,25905
282491,18115
219296,80382
219296,332538
219296,327434
25115,115653
300730,41349
300730,25905
40522,97880
40522,85994
300836,226320
40667,330938
339552,287986
8136,8135
8133,2765
279392,113109
279392,115283
239849,164382
71231,113109
19411,115283
4047,119947
4047,3562
6443,5298
336769,328439
336769,327594
336769,327588
1089,25905
39370,89550
377,374
377,379
3321,5928
3321,3073
45607,76852
45607,43465
57702,109570
316723,107196
56370,49414
212736,69288
212736,44588
328102,89550
2791,334288
2791,332832
2791,332113
90094,19917
90094,328553
13894,13893
222789,107196
79778,41058
243688,266558
37305,26845
37305,115653
222583,293267
222583,311365
222583,270432
69072,59427
69072,49414
334104,316917
92472,109606
71472,26845
49500,112082
77600,49414
282725,22790
164845,59427
146774,115653
19631,5820
19631,3007
101214,59427
101214,49414
290174,22790
42422,103275
94701,89550
313016,336774
130001,61640
130001,60959
269841,89550
80496,55192
83669,123130
83669,132092
403,115653
134404,309035
134404,306150
134404,259386
67826,49414
67826,320421
67826,233293
1207,11292
132807,25905
132807,128003
178310,89550
312968,279042
198863,217657
198863,217648
198863,217646
200007,62754
5330,40205
269904,49414
229854,107227
20523,109606
284865,80382
170612,221280
170612,44408
5976,113109
5976,115283
44822,46402
2322,112091
101186,115653
1628,1078
1628,1036
1628,358
325088,281880
7370,7371
7370,28191
7370,7373
2320,115653
2320,37382
2320,26845
147355,107227
130010,287896
130010,242067
47306,116575
302306,41349
302306,25905
49306,109606
49306,286488
79306,191957
137813,288154
37358,41058
278812,81551
80801,49380
48879,41058
68070,10209
218218,113109
221611,219139
138012,137221
61212,136806
61212,204480
61212,205062
42614,41440
42614,119429
136471,246560
67615,43240
145159,145167
145159,145158
231722,117939
19660,70905
196505,66409
196505,185245
108826,224447
339698,305746
94668,25905
4831,80382
200458,59170
200458,293326
136803,49414
198205,18115
21816,7387
333844,72605
106307,76852
1439,1443
1439,5550
215270,41349
215270,25905
338111,337030
236669,115653
203325,328551
203325,328541
42127,76852
114907,237357
114907,213661
114907,175814
164725,45517
3615,3485
5296,6443
213601,229201
2712,2711
125615,117939
49986,76186
49986,67270
1022,358
43376,107227
149301,109606
338677,69591
338677,50595
84759,117939
42487,338011
3562,119947
3562,3564
334072,49414
12860,89550
12860,58905
59446,203373
293326,5867
293326,203282
332467,89550
48307,48281
44327,107227
6509,6391
39509,44980
39509,1086
135509,103315
135509,79708
301512,332328
301512,319309
259514,68458
259514,25905
78872,42887
43717,109606
115717,48905
200338,200336
200338,218322
1383,1242
148062,42245
2321,115653
2321,37382
18007,297041
21719,25905
320940,113109
313224,25905
313224,41349
278567,117939
40700,109606
275488,39841
338832,18115
338832,253797
66854,330187
66854,327595
66854,327591
247378,239299
228339,49414
332354,332358
332354,330612
328731,325872
328731,310446
330612,334986
330612,332355
330612,330607
200916,180736
41340,10212
89550,76852
4573,45566
4573,2265
4573,6461
4573,38404
40341,116575
305804,75242
253676,242067
253676,200452
218381,222635
65381,72605
65381,37599
332329,291657
332329,261343
332347,332362
43449,109606
338214,339550
20386,90101
20386,3985
86343,6184
86343,36732
93344,25905
48344,59427
48344,49414
142838,305905
142838,28472
3344,4642
25997,115283
4152,19007
147894,330187
147894,327595
147894,327591
136722,49414
25783,139244
9346,9345
9346,9347
127835,25905
69348,103402
122745,109606
141895,287637
24019,80382
80677,18681
42250,80382
42752,313414
269281,26192
1820,3349
213585,25905
264223,63983
36793,115653
5751,1185
26845,115653
191930,115653
46412,25905
46412,214545
7346,1036
11639,49621
11639,62308
48255,109606
80255,146313
80255,82279
80255,82277
21669,1555
66433,112082
151604,74946
2059,2061
2585,2587
262640,49414
147797,80382
147797,332538
147797,327434
147798,25905
315873,297041
3332,3333
3332,1193
3332,1192
5314,26845
249331,80382
8317,8265
221318,221306
221319,221305
221319,221298
134319,75242
7320,7276
7320,6990
1679,1682
1679,7276
257323,68458
257323,25905
126287,25905
213803,117939
11513,7276
124305,41058
5026,26845
5026,115653
5026,37382
11065,1773
11065,1528
1941,1009
106850,330942
106850,328226
1192,1195
1192,1187
