39791,940
305727,1069
136022,567
212296,1412
283649,1579
5760,1457
139557,291
65609,573
154986,2
226682,88
39477,1748
174017,13
3954,1449
54622,439
185251,982
10843,242
9873,25
327878,1106
115731,843
198224,1594
38466,291
132642,1051
98976,1003
78271,1638
19317,350
283633,549
283462,1579
11754,262
99551,1057
1552,940
1567,8
164382,973
142095,13
333987,590
255901,2
192109,278
325264,603
188204,1251
11566,258
331132,1753
296010,1587
140463,490
82753,1585
331127,1752
158117,439
331011,1753
200724,13
283457,1579
178185,744
121888,876
136036,29
198558,6
275670,1069
148229,13
65648,1491
157405,6
157405,465
305656,577
1798,126
77081,3
24525,665
145248,1346
227677,13
282118,13
279818,1069
315023,1069
308694,13
243688,973
80163,84
147011,174
243119,3
132180,290
163454,750
5296,6
53043,6
6991,6
294557,6
294557,465
307365,1639
194955,13
21719,1498
83776,10
86343,940
25997,6
20954,13
279395,6
77640,1007
28479,404
286633,1605
266643,1587
97201,1587
213738,1627
277200,1069
283474,1579
283466,1579
283666,1579
328928,1069
54898,439
242993,590
209556,13
46808,1584
46089,1627
4261,1627
265196,1234
254220,19
185758,439
45453,1627
23229,220
254398,456
314032,456
201654,13
327476,590
146241,590
22239,940
147186,750
147186,13
4770,326
267272,13
240456,2
45319,1222
139975,439
96373,1333
6974,1476
115757,13
2896,17
124594,13
194660,13
20456,37
119307,35
6224,113
21710,13
168672,1251
259345,1639
240093,532
311956,1600
179686,394
213664,1412
204412,439
12950,84
135391,590
266644,1587
218941,1251
322262,6
118274,41
59843,439
276342,411
111740,590
1149,418
140351,291
289151,747
185282,1251
10125,1627
68427,103
284391,2
294871,123
3185,58
321821,1239
112687,603
102079,123
309594,973
284726,532
83795,22
283499,1579
9714,1458
283467,1579
283648,1579
27262,404
250699,1239
314582,1579
27772,439
130566,744
84814,1103
19592,6
138816,291
218564,1251
153169,824
139559,291
171559,1340
210666,13
119331,439
45292,7
138819,291
146104,590
1105,1490
298020,1743
261392,235
139545,291
194197,13
281227,340
320742,340
336493,340
319453,13
196740,940
172679,1346
22385,308
41883,573
44473,174
338341,603
139377,13
196629,13
308115,603
295961,1587
10842,241
294760,1579
75220,13
137636,744
5688,590
154443,744
288322,970
196276,1239
320970,213
136139,818
487,351
136757,1148
138836,291
136662,497
140340,291
66624,1627
74895,515
1800,126
14790,84
147720,433
157244,439
21271,447
8576,351
335130,507
304039,1622
323668,41
65229,213
283670,1579
295992,1587
283458,1579
326688,1200
193364,76
117277,183
194690,179
45160,1638
283779,1579
201840,1610
146242,590
151631,1261
40127,1346
146008,13
69123,1325
13893,1237
4881,6
284574,214
267073,982
261131,1069
292618,439
250345,1412
7363,174
265663,1251
5280,1140
315145,603
130331,973
1030,1051
18974,439
201560,439
334595,13
3206,760
51113,220
115062,6
1108,1490
39792,940
220882,1455
254399,456
300274,1627
124321,940
208382,13
330970,1752
213746,1627
138777,84
144530,493
52708,44
4401,1346
281536,462
163085,744
6159,1457
44607,174
302101,13
191942,1594
2928,1056
8474,13
9568,13
51047,1498
218854,13
67594,13
139542,291
209944,13
125893,13
60062,13
4504,1150
331676,13
138335,13
315134,1105
2267,89
239345,13
151869,1262
227787,439
253325,404
332566,603
6260,608
2767,41
3761,41
338833,1069
330284,603
3752,136
164854,10
340280,982
287835,1050
250082,1639
296014,1587
289888,1595
25123,13
20630,8
138994,1076
47466,1289
62630,751
122633,439
27903,404
39342,1638
326413,13
92137,1627
221551,13
317120,1239
167282,973
142210,13
243261,1257
143819,601
238702,1487
6876,598
45853,348
8269,126
114028,439
22240,126
243118,3
306871,1594
213749,1627
213748,1627
213737,1627
21084,325
290505,603
266091,456
107303,6
245310,1442
72129,1627
151831,603
138218,1594
220139,13
278609,13
168469,13
130603,1476
272757,13
136681,439
9577,41
148278,1753
208381,13
145205,567
200766,1412
132865,744
125370,843
279022,873
1939,1331
221120,13
148381,13
5867,72
221330,13
261413,2
145149,13
193297,13
107230,13
52231,220
167036,828
91901,1402
40115,1584
237687,1281
327741,590
143850,601
60814,1752
27350,404
45992,940
77080,3
154776,1276
186792,118
138813,290
